NAME,SIMBADNAME,SIMBADURL,DATE,MASS,R,BMV,MSTAR,RSTAR,TEFF,A,PER,ECC,DIST,NCOMP,PLANETDISCMETH
CoRoT-8 b,CoRoT-Exo-8b,http://simbad.harvard.edu/simbad/sim-id?Ident=CoRoT-Exo-8b,2010,0.216078,0.57,1.3,0.88,0.77,5080,0.0633825,6.21229,0,380.228,1,Transit
Kepler-401 b,Kepler-401,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-401,2014,0.0126401,0.152556,,,1.333,6117,0.115746,14.383035,,,2,Transit
Kepler-291 c,Kepler-291,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-291,2014,0.0138423,0.167722,,,1.016,6002,0.0624544,5.700786,,,2,Transit
CoRoT-20 b,CoRoT-20,http://simbad.harvard.edu/simbad/sim-id?Ident=CoRoT-20,2012,4.24,0.84,0.65,1.14,1.02,5880,0.0901485,9.24285,0.562,1230,1,Transit
Kepler-292 e,Kepler-292,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-292,2014,0.0218083,0.238201,,,0.826,5299,0.10246,11.97901,,,5,Transit
HD 96167 b,HD 96167,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+96167,2009,0.68457,,0.73,1.31,1.98284,5770,1.34724,498.9,0.71,86.9565,1,RV
HD 43197 b,HD 43197,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+43197,2010,0.596868,,0.817,0.96,1.19673,5508,0.918027,327.8,0.83,56.3063,1,RV
HD 37605 c,HD 37605,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+37605,2012,3.36552,,0.827,1,0.916831,5448,3.81754,2720,0.013,43.9754,2,RV
Kepler-81 b,Kepler-81,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-81,2012,0.0187628,0.216,,0.64,0.59,4500,0.0554099,5.955,,,3,Transit
HD 183263 b,HD 183263,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+183263,2005,3.57445,,0.678,1.121,1.11717,5936.41,1.49006,626.516,0.35672,55.0964,2,RV
Kepler-347 c,Kepler-347,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-347,2014,0.0129124,0.156125,,,1.005,6088,0.177529,27.320871,,,2,Transit
Kepler-32 c,Kepler-32,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-32,2011,0.0147699,0.1784,,0.54,0.53,3793,0.0676835,8.7522,0,303,5,Transit
Kepler-23 b,Kepler-23,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-23,2011,0.0139795,0.169356,,1.11,1.52,5760,0.0749015,7.10664,0,,3,Transit
WASP-23 b,WASP-23,http://simbad.harvard.edu/simbad/sim-id?Ident=WASP-23,2011,0.872226,0.962,0.88,0.78,0.765,5150,0.037022,2.9444256,0,,1,Transit
11 Com b,11 Com,http://simbad.harvard.edu/simbad/sim-id?Ident=11+Com,2008,16.1284,,0.986,2.04,12.0698,4830,1.17872,326.03,0.231,88.8889,1,RV
HD 145377 b,HD 145377,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+145377,2009,5.78201,,0.623,1.12,1.00052,6046,0.450064,103.95,0.307,55.0358,1,RV
Kepler-289 d,KOI-1353,http://simbad.harvard.edu/simbad/sim-id?Ident=KOI-1353,2010,0.012,0.244,,1.08,1.5121,5590,0.328137,66.0634,0.011,700,3,Transit
Kepler-194 c,Kepler-194,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-194,2014,0.0207641,0.231064,,,1.025,6089,0.13095,17.308032,,,3,Transit
CoRoT-25 b,CoRoT-26,http://simbad.harvard.edu/simbad/sim-id?Ident=CoRoT-26,2013,0.27,1.08,0.841,1.09,1.19,6040,0.0577982,4.86069,0,1000,1,Transit
Kepler-332 b,Kepler-332,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-332,2014,0.00508144,0.10438,,,0.72,4955,0.0758257,7.626324,,,3,Transit
omicron CrB b,HD 136512,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+136512,2012,1.47736,,1.008,2.13,10.5,4749,0.826048,187.83,0.191,82.7815,1,RV
Kepler-229 c,Kepler-229,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-229,2014,0.0802152,0.438933,,,0.728,5120,0.124621,16.068638,,,3,Transit
OGLE-TR-132 b,OGLE-TR-132,http://simbad.harvard.edu/simbad/sim-id?Ident=OGLE-TR-132,2004,1.18,1.2,,1.305,1.32,6210,0.0303507,1.689868,0,172.414,1,Transit
beta Gem b,Pollux,http://simbad.harvard.edu/simbad/sim-id?Ident=Pollux,1993,2.75822,,1,2.08,8.15609,4935,1.75739,589.64001,0.02,10.3584,1,RV
Pr 201 b,BD+20 2184,http://simbad.harvard.edu/simbad/sim-id?Ident=BD%2B20+2184,2012,0.540155,,0.77,1.234,1.12943,6174,0.0565986,4.4264,0,170,1,RV
WASP-52 b,WASP-52,http://simbad.harvard.edu/simbad/sim-id?Ident=WASP-52,2013,0.457165,1.27,0.9,0.87,0.79,5000,0.0271336,1.7497798,0,140,1,Transit
Kepler-337 c,Kepler-337,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-337,2014,0.0151834,0.182889,,,1.761,5684,0.0889716,9.693201,,,2,Transit
Kepler-213 b,Kepler-213,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-213,2014,0.0120479,0.144527,,,1.195,5696,0.0356868,2.46236,,,2,Transit
Kepler-386 c,Kepler-386,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-386,2014,0.0117926,0.140958,,,0.767,5178,0.168189,25.193458,,,2,Transit
47 UMa b,47 UMa,http://simbad.harvard.edu/simbad/sim-id?Ident=47+UMa,1996,2.54589,,0.624,1.063,1.11869,5882.31,2.10149,1078,0.032,14.0627,2,RV
HD 240210 b,HD 240210,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+240210,2009,7.28868,,1.65,1.25,17.2701,4290,1.33364,501.75,0.15,142.857,1,RV
Kepler-304 b,Kepler-304,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-304,2014,0.0245625,0.255152,,,0.687,4731,0.0433417,3.295709,,,3,Transit
Kepler-149 d,Kepler-149,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-149,2014,0.0504114,0.353288,,,0.953,5381,0.576836,160.018032,,,3,Transit
Kepler-77 b,KOI-127,http://simbad.harvard.edu/simbad/sim-id?Ident=KOI-127,2013,0.430957,0.96,,0.95,0.99,5520,0.0450195,3.57878087,0,570,1,Transit
HD 109749 b,HD 109749,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+109749,2006,0.27467,,0.68,1.21,1.10733,5903,0.0629198,5.24,0,56.2746,1,RV
HD 45364 c,HD 45364,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+45364,2009,0.658513,,0.72,0.82,1.02464,5434,0.897549,342.85,0.0974,32.6904,2,RV
Kepler-55 d,Kepler-55,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-55,2014,0.011856,0.14185,,,0.619,4503,0.0332158,2.211099,,,5,Transit
Kepler-327 b,Kepler-327,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-327,2014,0.00422638,0.0990276,,,0.492,3799,0.0365246,2.549575,,,3,Transit
WASP-50 b,WASP-50,http://simbad.harvard.edu/simbad/sim-id?Ident=WASP-50,2011,1.47244,1.153,0.990001,0.892,0.843,5400,0.0294714,1.9550959,0.009,230,1,Transit
HD 11506 c,HD 11506,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+11506,2015,0.36,,0.61,1.24,1.33,6055,0.774655,223.6,0.24,51.7,2,RV
HD 159243 c,HD 159243,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+159243,2013,1.9,,0.54,1.125,1.12,6123,0.804743,248.4,0.075,69.2,2,RV
Kepler-105 c,Kepler-105,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-105,2014,0.0119837,0.143635,,,1.16,5873,0.0724716,7.125939,,,1,Transit
WASP-98 b,WASP-98,http://simbad.harvard.edu/simbad/sim-id?Ident=WASP-98,2013,0.83,1.1,,0.69,0.7,5550,0.0356868,2.96264,0,,1,Transit
Kepler-195 c,Kepler-195,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-195,2014,0.011604,0.138282,,,0.775,5329,0.205786,34.096863,,,2,Transit
GJ 3470 b,GJ 3470,http://simbad.harvard.edu/simbad/sim-id?Ident=GJ+3470,2012,0.0440093,0.374365,1.17,0.541,0.503,3600,0.0356088,3.336649,0,,1,RV
Kepler-290 c,Kepler-290,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-290,2014,0.0222169,0.240878,,,0.743,5147,0.216407,36.77031,,,2,Transit
Kepler-334 d,Kepler-334,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-334,2014,0.00960182,0.125792,,,1.068,5828,0.167766,25.09849,,,3,Transit
Kepler-273 c,Kepler-273,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-273,2014,0.0146122,0.176644,,,0.815,5626,0.0783802,8.014927,,,2,Transit
Kepler-266 b,Kepler-266,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-266,2014,0.0194307,0.221251,,,1.028,5885,0.0689878,6.61833,,,2,Transit
HD 96127 b,HD 96127,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+96127,2012,4.00701,,1.503,0.91,23.2289,4152,1.42112,647.3,0.3,483.092,1,RV
Kepler-223 b,Kepler-223,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-223,2014,0.0125062,0.150772,,,1.017,5829,0.0742116,7.384108,,,4,Transit
HD 17156 b,HD 17156,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+17156,2007,3.30275,1.02,0.643,1.285,1.507,6079,0.163197,21.21663,0.6819,75.0188,1,RV
Kepler-137 c,Kepler-137,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-137,2014,0.0138423,0.167722,,,0.802,5187,0.138056,18.735753,,,2,Transit
Kepler-116 c,Kepler-116,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-116,2014,0.0174811,0.205192,,,1.454,6142,0.108599,13.07163,,,2,Transit
Kepler-117 b,Kepler-117,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-117,2014,0.194248,0.696762,,,1.471,6169,0.138351,18.795952,,,2,Transit
HAT-P-44 b,HAT-P-44,http://simbad.harvard.edu/simbad/sim-id?Ident=HAT-P-44,2014,0.352,1.242,-0.0100002,0.942,0.949,5295,0.0507459,4.301219,0.272,363,1,Transit
Kepler-381 c,Kepler-381,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-381,2014,0.00436179,0.0999197,,,1.568,6152,0.110364,13.391635,,,2,Transit
HD 16760 b,HD 16760,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+16760,2009,13.2921,,0.71,0.78,0.909718,5620,1.08727,465.1,0.067,45.4545,1,RV
HD 30562 b,HD 30562,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+30562,2009,1.33254,,0.63,1.277,1.39121,5936,2.34083,1157,0.76,26.4201,1,RV
Kepler-354 d,Kepler-354,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-354,2014,0.00621274,0.110625,,,0.674,4648,0.163783,24.209842,,,3,Transit
Kepler-332 c,Kepler-332,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-332,2014,0.00396389,0.0972433,,,0.72,4955,0.124244,15.995622,,,3,Transit
Kepler-46 b,KOI-872,http://simbad.harvard.edu/simbad/sim-id?Ident=KOI-872,2012,0.314805,0.808,,0.902,0.938,5155,0.1969,33.60134,0.01,855,2,Transit
WASP-100 b,WASP-100,http://simbad.harvard.edu/simbad/sim-id?Ident=WASP-100,2013,2.03,1.69,,1.57,2,6900,0.0457351,2.849375,0,,1,Transit
epsilon CrB b,eps CrB,http://simbad.harvard.edu/simbad/sim-id?Ident=eps+CrB,2012,6.04937,,1.23,1.44,29.1175,4436,1.23696,417.9,0.11,67.8887,1,RV
omicron UMa b,HD 71369,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+71369,2012,4.09607,,0.83,3.09,14.1,5242,3.94973,1630,0.13,54.9149,1,RV
Kepler-367 b,Kepler-367,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-367,2014,0.00730238,0.115978,,,0.695,4710,0.22049,37.815724,,,2,Transit
TrES-2 b,TrES-2,http://simbad.harvard.edu/simbad/sim-id?Ident=TrES-2,2006,1.20071,1.224,0.619,0.983,1.003,5850,0.0355765,2.47063,0,212.766,1,Transit
Kepler-235 d,Kepler-235,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-235,2014,0.0151834,0.182889,,,0.554,4255,0.144489,20.060548,,,4,Transit
Kepler-282 c,Kepler-282,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-282,2014,0.00554835,0.107057,,,0.904,5602,0.111718,13.638723,,,2,Transit
HD 102195 b,HD 102195,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+102195,2006,0.452799,,0.835,0.87,0.937994,5291,0.0479747,4.113775,0,29.6384,1,RV
Kepler-432 b,KOI-1299,http://simbad.harvard.edu/simbad/sim-id?Ident=KOI-1299,2015,5.41,1.145,,1.32,4.06,4995,0.301404,52.501129,0.5134,870,2,Transit
Kepler-324 c,Kepler-324,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-324,2014,0.0296032,0.281024,,,0.84,5194,0.271972,51.805612,,,2,Transit
HD 75289 b,HD 75289,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+75289,2000,0.46004,,0.578,1.187,1.23372,6095.03,0.047858,3.509267,0.034,29.146,1,RV
Kepler-394 c,Kepler-394,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-394,2014,0.0123078,0.148095,,,1.132,6402,0.103323,12.130686,,,2,Transit
Kepler-385 c,Kepler-385,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-385,2014,0.0275635,0.271211,,,1.126,6326,0.119895,15.163161,,,2,Transit
HD 185269 b,HD 185269,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+185269,2006,0.954212,,0.606,1.28,2.59,5980,0.0765701,6.8378503,0.295952,50.2765,1,RV
WASP-7 b,HD 197286,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+197286,2009,0.919279,0.915,0.42,1.2,1.236,6400,0.0604573,4.954658,0,140,1,Transit
WASP-41 b,WASP-41,http://simbad.harvard.edu/simbad/sim-id?Ident=WASP-41,2011,0.932493,1.2,0.73,0.95,0.9,5450,0.0404959,3.052401,0,180.018,1,Transit
BD -10 3166 b,BD -10 3166,http://simbad.harvard.edu/simbad/sim-id?Ident=BD+-10+3166,2000,0.429903,,0.903,0.92,0.745254,5393.03,0.0437823,3.48777,0.019,80,1,RV
HD 190360 b,HD 190360,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+190360,2003,1.53512,,0.749,0.983,1.07528,5551.63,3.97285,2915.0369,0.313105,15.8579,2,RV
HAT-P-13 c,HAT-P-13,http://simbad.harvard.edu/simbad/sim-id?Ident=HAT-P-13,2009,14.2696,,0.73,1.22,1.56,5653,1.22574,446.27,0.6616,202.02,2,RV
Kepler-304 c,Kepler-304,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-304,2014,0.0162325,0.193594,,,0.687,4731,0.0596111,5.315946,,,3,Transit
Kepler-303 b,Kepler-303,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-303,2014,0.00192504,0.0794005,,,0.485,3944,0.0304113,1.937055,,,2,Transit
GJ 317 b,GJ 317,http://simbad.harvard.edu/simbad/sim-id?Ident=GJ+317,2007,1.26045,,1.52,0.24,,,0.953099,692,0.11,15.1,1,RV
HD 37605 b,HD 37605,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+37605,2004,2.80174,,0.827,1,0.916831,5448,0.283337,55.01307,0.6767,43.9754,2,RV
WASP-44 b,WASP-44,http://simbad.harvard.edu/simbad/sim-id?Ident=WASP-44,2012,0.889836,1.14,0.8,0.951,0.927,5410,0.0347371,2.4238039,0,,1,Transit
Kepler-260 c,Kepler-260,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-260,2014,0.0128437,0.155232,,,0.862,5250,0.351296,76.050178,,,2,Transit
Kepler-286 c,Kepler-286,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-286,2014,0.00871939,0.122223,,,0.863,5580,0.0448402,3.468095,,,4,Transit
CoRoT-12 b,CoRoT-Exo 12,http://simbad.harvard.edu/simbad/sim-id?Ident=CoRoT-Exo+12,2010,0.91918,1.44,0.828,1.078,1.116,5675,0.0401409,2.828042,0.07,1150,1,Transit
CoRoT-1 b,CoRoT-Exo-1,http://simbad.harvard.edu/simbad/sim-id?Ident=CoRoT-Exo-1,2008,1.02979,1.49,0.16,0.95,1.11,5950,0.0253191,1.5089557,0,,1,Transit
HD 125612 c,HD 125612,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+125612,2010,0.0580667,,0.628,1.1,1.0426,5897,0.0522124,4.15474,0.27499,54.2005,2,RV
Kepler-267 b,Kepler-267,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-267,2014,0.0146122,0.176644,,,0.555,4258,0.0438489,3.353728,,,3,Transit
Kepler-112 c,Kepler-112,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-112,2014,0.0185304,0.214114,,,0.841,5544,0.182918,28.574263,,,2,Transit
GJ 581 b,GJ 581,http://simbad.harvard.edu/simbad/sim-id?Ident=GJ+581,2005,0.0499019,,1.6,0.31,0.299,3498,0.0406125,5.36865,0.031,6.24532,3,RV
HD 75784 b,HD 75784,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+75784,2015,5.6,,0.99,1.41,3.3,4917,6.45931,5040,0.36,68.7,1,RV
Kepler-173 b,Kepler-173,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-173,2014,0.00711292,0.115086,,,0.949,6031,0.0514597,4.263742,,,2,Transit
HD 102117 b,HD 102117,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+102117,2005,0.169756,,0.721,1.083,1.13334,5695.18,0.152077,20.8133,0.121,39.6983,1,RV
Kepler-446 c,KOI-2842,http://simbad.harvard.edu/simbad/sim-id?Ident=KOI-2842,2010,0.00452953,0.101,,0.22,0.24,3359,0.0247723,3.036179,0,120,3,Transit
Kepler-301 c,Kepler-301,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-301,2014,0.00829825,0.120439,,,0.9,5815,0.0603792,5.419026,,,3,Transit
HD 189733 b,HD 189733,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+189733,2005,1.1436,1.138,0.931,0.806,0.756,5040,0.0309953,2.21857567,0,19.4515,1,RV
HD 108863 b,HD 108863,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+108863,2011,2.76572,,0.99,2.08,7.27656,4919,1.45325,443.4,0,139.005,1,RV
HD 10442 b,HD 10442,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+10442,2015,2.1,,0.93,1.56,3.39124,5034,2.33538,1043,0.11,,1,RV
Kepler-404 b,Kepler-404,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-404,2014,0.00674351,0.113302,,,0.884,5654,0.101608,11.829851,,,2,Transit
Kepler-285 c,Kepler-285,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-285,2014,0.00436179,0.0999197,,,0.808,5411,0.0659546,6.186676,,,2,Transit
Kepler-174 c,Kepler-174,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-174,2014,0.0115291,0.132929,,,0.622,4880,0.243919,44.000529,,,3,Transit
Kepler-286 b,Kepler-286,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-286,2014,0.00621274,0.110625,,,0.863,5580,0.0289196,1.796302,,,4,Transit
Kepler-206 d,Kepler-206,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-206,2014,0.00538981,0.106165,,,1.185,5764,0.160305,23.44281,,,3,Transit
Kepler-209 c,Kepler-209,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-209,2014,0.0286557,0.276563,,,0.935,5513,0.235528,41.749882,,,2,Transit
HD 1502 b,HD 1502,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+1502,2011,2.9072,,0.92,1.47,4.48335,4984,1.27206,431.8,0.101,159,1,RV
HD 142022 b,HD 142022,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+142022,2006,4.46762,,0.79,0.9,1.09856,5499,2.93163,1928,0.53,34.3289,1,RV
GJ 3293 c,LHS 1672,http://simbad.harvard.edu/simbad/sim-id?Ident=LHS+1672,2015,0.081,,,0.42,0.404,3466,0.363982,123.75,0.33,,2,RV
Kepler-134 c,Kepler-134,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-134,2014,0.00656354,0.11241,,,1.176,5983,0.0914787,10.105785,,,2,Transit
Kepler-126 b,Kepler-126,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-126,2014,0.0123086,0.135605,,,1.358,6239,0.0938169,10.495711,,,3,Transit
Kepler-329 c,Kepler-329,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-329,2014,0.0142208,0.172183,,,0.523,4257,0.137805,18.684737,,,2,Transit
Kepler-131 b,KOI-283,http://simbad.harvard.edu/simbad/sim-id?Ident=KOI-283,2014,0.0526382,0.215006,0.73,1.02,1.03,5685,0.12557,16.092,0,,2,Transit
WASP-72 b,WASP-72,http://simbad.harvard.edu/simbad/sim-id?Ident=WASP-72,2013,1.40771,1.01,0.64,1.327,1.71,6250,0.036575,2.216726,0,250,1,Transit
HD 212771 b,HD 212771,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+212771,2010,2.70016,,0.882,1.51,4.00571,5091,1.16471,373.3,0.111,131.062,1,RV
Kepler-135 b,Kepler-135,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-135,2014,0.0133325,0.161477,,,1.275,6090,0.0646392,6.00253,,,2,Transit
HD 134987 b,HD 134987,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+134987,2000,1.56347,,0.691,1.054,1.16572,5749.68,0.807929,258.18,0.233,26.2055,2,RV
Kepler-441 b,,,2010,0.0121773,0.146312,,0.572,0.55,4340,0.568939,207.2482,0,284,1,Transit
Kepler-149 b,Kepler-149,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-149,2014,0.0581875,0.375591,,,0.953,5381,0.185574,29.198943,,,3,Transit
Kepler-289 c,Kepler-289,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-289,2014,1,1.16335,,,1.162,5930,0.491526,125.866438,,,3,Transit
HD 187123 c,HD 187123,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+187123,2000,1.9422,,0.661,1.037,1.14277,5814.99,4.83146,3805.6705,0.252086,48.2626,2,RV
HD 101930 b,HD 101930,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+101930,2005,0.299187,,0.908,0.74,1.19859,5079,0.302019,70.459999,0.11,29.2056,1,RV
Kepler-174 d,Kepler-174,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-174,2014,0.0164167,0.195379,,,0.622,4880,0.771174,247.35373,,,3,Transit
Kepler-253 d,Kepler-253,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-253,2014,0.0299917,0.282808,,,0.786,5208,0.135013,18.119869,,,3,Transit
HD 131664 b,HD 131664,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+131664,2009,18.3282,,0.667,1.1,1.06217,5886,3.17098,1951,0.638,56.2746,1,RV
HIP 57050 b,LHS 2443,http://simbad.harvard.edu/simbad/sim-id?Ident=LHS+2443,2010,0.297735,,1.6,0.34,,3190,0.163506,41.397,0.314,11,1,RV
GJ 687 b,BD+68 946,http://simbad.harvard.edu/simbad/sim-id?Ident=BD%2B68+946,2014,0.058,,1.5,0.413,0.4183,3413,0.165144,38.14,0.04,4.5,1,RV
Kepler-9 d,Kepler-9,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-9,2010,0.0121773,0.146311,,1,1.1,,0.0266925,1.592851,0,,3,Transit
Kepler-49 b,Kepler-49,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-49,2011,0.0224607,0.242446,,0.55,0.53,3974,0.0598092,7.2037945,,,4,Transit
WASP-73 b,,,2014,1.88059,1.16,,1.34,2.07,6030,0.0551807,4.08722,0,,1,Transit
WASP-67 b,TYC 6307-1388-1,http://simbad.harvard.edu/simbad/sim-id?Ident=TYC+6307-1388-1,2012,0.41931,1.4,0.36,0.87,0.87,5200,0.0517914,4.61442,0,225.002,1,Transit
HD 147018 c,HD 147018,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+147018,2010,6.59355,,0.763,0.927,1.05268,5441,1.92274,1008,0.133,42.9553,2,RV
Kepler-32 b,Kepler-32,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-32,2011,0.0165128,0.1963,,0.54,0.53,3793,0.0520435,5.90124,0,303,5,Transit
HD 92788 b,HD 92788,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+92788,2001,3.56392,,0.694,1.078,0.813756,5836.08,0.951142,325.81,0.334,35.461,1,RV
Kepler-83 c,Kepler-83,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-83,2012,0.0181548,0.211,,0.66,0.61,4648,0.125924,20.09,,,3,Transit
CoRoT-26 b,CoRoT-26,http://simbad.harvard.edu/simbad/sim-id?Ident=CoRoT-26,2013,0.479479,1.26,1.083,1.09,1.79,5590,0.052477,4.20474,0,1670,1,Transit
HAT-P-12 b,HAT-P-12,http://simbad.harvard.edu/simbad/sim-id?Ident=HAT-P-12,2009,0.210804,0.959,-0.24,0.73,0.701,4650,0.0383737,3.2130598,0,142.5,1,Transit
Kepler-178 c,Kepler-178,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-178,2014,0.0248763,0.256936,,,1.066,5676,0.146843,20.552802,,,3,Transit
Kepler-82 d,Kepler-82,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-82,2014,0.0130508,0.157909,,,0.945,5428,0.0349155,2.382961,,,4,Transit
HD 114613 b,HD 114613,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+114613,2014,0.506039,,0.7,1.364,1.91632,5729,5.3109,3827,0.25,20.6697,1,RV
Kepler-130 d,Kepler-130,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-130,2014,0.0121773,0.146311,,,1.127,5884,0.385778,87.517905,,,2,Transit
HD 154857 b,HD 154857,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+154857,2004,2.24797,,0.65,1.718,1.86203,5605,1.2912,408.6,0.46,64.2261,2,RV
Kepler-355 b,Kepler-355,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-355,2014,0.0107805,0.130252,,,1.066,6184,0.0969854,11.03189,,,2,Transit
Kepler-220 c,Kepler-220,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-220,2014,0.0117295,0.140066,,,0.666,4632,0.0848919,9.034199,,,4,Transit
Kepler-243 b,Kepler-243,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-243,2014,0.0190864,0.218574,,,0.842,5228,0.0625614,5.715442,,,2,Transit
Kepler-297 b,Kepler-297,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-297,2014,0.0247188,0.256044,,,0.915,5619,0.224576,38.871826,,,2,Transit
Kepler-220 b,Kepler-220,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-220,2014,0.00137963,0.0722634,,,0.666,4632,0.05062,4.159807,,,4,Transit
Kepler-245 c,Kepler-245,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-245,2014,0.0163243,0.194487,,,0.795,5100,0.131719,17.460812,,,3,Transit
